x,y,exciton_centre,exciton_fwhm,exciton_peak_height,exciton_peak_height_norm,exciton_amp,exciton_scale,exciton_eta,trion_centre,trion_fwhm,trion_peak_height,trion_peak_height_norm,trion_amp,trion_scale,trion_eta,rmse,ok,n_starts,n_params_at_bounds
61,7,1.9800152760086136,0.049999999999999996,3.6159626188570457,0.25042035691664544,0.019574906703135272,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.4113110881987954,0.2362473925492273,0.0184669870409968,0.049999999999999996,0.9899999999999999,0.2357008206043054,True,5,5
62,7,1.9839007570463132,0.049999999999999996,4.565054454109362,0.31585733488196854,0.024689936802248073,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,4.818164208520691,0.3333700662775439,0.026058872554628684,0.049999999999999996,0.9899999999999999,0.2346425255493674,True,5,5
0,8,1.9808316141131581,0.04999999999999994,5.05827871428472,0.3741674184556333,0.029247919601548523,0.04999999999999994,0.9899999999943757,1.9000000000002415,0.0499999999999997,4.827409696735559,0.357089738640599,0.027912991990241498,0.0499999999999997,0.9899999999978064,0.23824188428436185,True,5,5
1,8,1.9784844590716242,0.049999999999999996,6.491324587217425,0.4434938657824367,0.034667104636559594,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.8777519466063475,0.2649319377330677,0.02070920067337156,0.049999999999999996,0.9899999999999999,0.2196047578076066,True,5,5
2,8,1.9748462706086096,0.049999999999999996,7.931965228270609,0.48058561319746407,0.03756653893211612,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,4.1122758409067774,0.2491564889361208,0.019476065334371264,0.049999999999999996,0.9899999999999999,0.19897308570810063,True,5,5
3,8,1.9744080277917098,0.049999999999999996,9.372446572968716,0.5066737403145015,0.03960570537466685,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.134300853325858,0.16944006287597613,0.009047331423648552,0.049999999999999996,0.01000000000020315,0.18227744298136053,True,5,5
4,8,1.9756670038199577,0.04138747606672052,26.129482101588316,0.714531358776204,0.04614503586840277,0.04138747606672052,0.9859633044344343,1.9000000000000001,0.049999999999999996,3.926337806118707,0.10736881338531559,0.008392805795647764,0.049999999999999996,0.9899999999999999,0.09682674260678513,True,5,3
5,8,1.9765217690210475,0.03333781204692657,643.7584064003054,0.8492543822693572,0.03674238976763634,0.03333781204692657,0.5576521757818914,1.950170476084484,0.049999999999999996,172.81588575053846,0.22798094260246965,0.017820915564924454,0.049999999999999996,0.9899999999999999,0.014467789841122698,True,5,2
6,8,1.9759453626244932,0.033584884746698435,681.2001320889544,0.8662329051611697,0.03761429695747517,0.033584884746698435,0.5481704091697699,1.9481359509353635,0.049999999999999996,164.6401635476749,0.20936097992049266,0.01636533269868828,0.049999999999999996,0.9899999999999999,0.013720410469952546,True,5,2
7,8,1.9757319927955108,0.033336155465701095,782.427238633933,0.877147497313902,0.03791946338291197,0.033336155465701095,0.5558137607138847,1.9486436902070128,0.049999999999999996,179.1134497181817,0.20079683630373657,0.015695887584245338,0.049999999999999996,0.989999999999999,0.012093435991545732,True,5,2
8,8,1.975680520455635,0.03302065218292273,854.1269348318594,0.8621390821047743,0.03682333046789481,0.03302065218292273,0.54924909509225,1.9495671787172806,0.049999999999999996,201.82236397224662,0.20371556091659984,0.01592410724270383,0.049999999999999996,0.9899999999999777,0.012389383979367575,True,5,2
9,8,1.9751768339012639,0.03363743071529186,910.3597262172771,0.8853322313282397,0.03845462115669382,0.03363743071529186,0.5448952483246943,1.9471209879316003,0.049999999999999996,189.18465008168945,0.18398360951866072,0.014381682735145371,0.049999999999999996,0.9899999999999999,0.011873187866710386,True,5,2
10,8,1.9746110214814758,0.03368247772214605,862.7520603763595,0.8748226804700547,0.038029567398622934,0.03368247772214605,0.5435833175909084,1.9459176628693229,0.049999999999999996,184.14646368901592,0.18672282613064012,0.01459581492027735,0.049999999999999996,0.9899999999999999,0.012342712730044234,True,5,2
11,8,1.974403665538454,0.033621640663589955,806.8711286115738,0.8723183228593115,0.0376780127533664,0.033621640663589955,0.5317756466200427,1.946622945566767,0.049999999999999996,197.56459773346631,0.21358952184568203,0.01669595010729817,0.049999999999999996,0.9899999999999999,0.01361829784480145,True,5,2
12,8,1.9742604666573005,0.03475447124122596,615.9529222490312,0.8754803064222444,0.039455000730740486,0.03475447124122596,0.5556298931734047,1.9460128909372187,0.04999999999999998,128.6619925652917,0.1828728083059846,0.014294806414507899,0.04999999999999998,0.9899999999999999,0.013618389624473532,True,5,2
13,8,1.9730211693307311,0.03438516590412841,763.8057996499275,0.8829812708752727,0.03927227978559284,0.03438516590412841,0.5492923615206964,1.9434304142808727,0.049999999999999996,167.80131157259046,0.19398309807913433,0.015163271184905259,0.049999999999999996,0.9899999999999999,0.014074626904092563,True,5,2
14,8,1.9725188686710375,0.035087303903196525,731.237007328513,0.8862926124081214,0.039834081416553015,0.035087303903196525,0.5242706477548378,1.9422946475900653,0.049999999999999996,167.8146624506167,0.2033990267083473,0.015899295497117348,0.049999999999999996,0.9899999999999999,0.013791699490631693,True,5,2
15,8,1.9725283365678257,0.034894673918110033,689.5818281515702,0.8698790136380847,0.039200589357405786,0.034894673918110033,0.5452409076775993,1.9423015503027266,0.049999999999999996,164.54032806709685,0.20756083243428078,0.01622461852769216,0.049999999999999996,0.9899999999999999,0.013840714379768007,True,5,2
16,8,1.9724912212468146,0.035370788008689646,679.1224488663354,0.8845777176194314,0.040358385571659904,0.035370788008689646,0.5421580063453447,1.9414725888634656,0.049999999999999996,150.43217845882123,0.19594250388829904,0.015316434559330424,0.049999999999999996,0.9899999999999999,0.014189805183110886,True,5,2
