# RamanPL_2D export
# map_kind: "integration"
# spectrum_type: "Photoluminescence"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# integration_range: [1.92, 2.02]
# background_remove: false
# baseline_method: "poly"
# 
x	y	integration_area
74.8	17.0	45.42066788523251
76.5	17.0	47.4673933938681
78.2	17.0	53.86843504318989
79.89999999999999	17.0	63.2343709309949
81.6	17.0	29.497546384337262
83.3	17.0	28.99774549182828
85.0	17.0	25.367191882294463
86.7	17.0	19.288216362456264
88.39999999999999	17.0	11.76578683313025
90.1	17.0	6.103650036905584
91.8	17.0	2.7683603211533505
93.5	17.0	1.2972547237407215
95.2	17.0	0.7118400290722869
96.89999999999999	17.0	0.5737563180067365
98.6	17.0	0.4806987739915983
100.3	17.0	0.27651906663852616
102.0	17.0	0.37498703950414286
103.7	17.0	0.3306419050536006
105.39999999999999	17.0	0.31744885699281655
0.0	18.7	0.3844209360737441
1.7	18.7	0.3670070252830547
3.4	18.7	0.42950521178008794
5.1	18.7	0.48857562567309354
6.8	18.7	0.496995255583489
8.5	18.7	0.7487128429142396
10.2	18.7	3.1457816852986817
11.9	18.7	37.344898233309294
13.6	18.7	34.81433832276855
15.299999999999999	18.7	39.432950364822574
17.0	18.7	43.44206947683562
18.7	18.7	42.258986700472505
20.4	18.7	39.72292214227777
22.099999999999998	18.7	38.303193402845686
23.8	18.7	38.30428801979486
25.5	18.7	36.928566769148155
27.2	18.7	33.066426933188005
28.9	18.7	30.839698605502978
30.599999999999998	18.7	33.4475771459644
32.3	18.7	33.3260833892309
34.0	18.7	33.115287084023464
35.699999999999996	18.7	33.14961492270146
37.4	18.7	33.46831443291711
39.1	18.7	31.08683352604212
40.8	18.7	34.20227689946112
42.5	18.7	32.020685418001634
44.199999999999996	18.7	31.938377717378135
45.9	18.7	28.726860846913183
47.6	18.7	30.018079581742988
49.3	18.7	31.68789813881644
51.0	18.7	32.93592905842625
52.699999999999996	18.7	32.04260098016979
54.4	18.7	32.69265762248446
56.1	18.7	32.4728174249997
57.8	18.7	34.9013831300464
59.5	18.7	35.94515229668849
61.199999999999996	18.7	35.27926245000854
62.9	18.7	35.65974326801638
64.6	18.7	37.10870901009066
66.3	18.7	35.919807720622
68.0	18.7	39.96607103791708
69.7	18.7	40.113816400912185
71.39999999999999	18.7	43.466843390771345
73.1	18.7	43.01375998752758
74.8	18.7	46.968494912506856
76.5	18.7	50.9602817676148
78.2	18.7	60.75518016265666
79.89999999999999	18.7	27.948291093452145
81.6	18.7	72.05787548772877
83.3	18.7	29.830608980968453
85.0	18.7	29.45724153295223
86.7	18.7	22.76849516758321
88.39999999999999	18.7	15.803344029903643
90.1	18.7	6.92661594066183
91.8	18.7	2.8601436525174404
93.5	18.7	1.2996297100818255
95.2	18.7	0.7866716573354339
96.89999999999999	18.7	0.5784230025187541
98.6	18.7	0.45907650285545076
100.3	18.7	0.4190671605315605
102.0	18.7	0.4159922831408651
103.7	18.7	0.3703151930813738
105.39999999999999	18.7	0.2460286457732795
0.0	20.4	0.34296947948049195
1.7	20.4	0.33474246741955305
3.4	20.4	0.3472628493284315
5.1	20.4	0.4497234663131635
6.8	20.4	0.449069157534481
8.5	20.4	0.6038176745647624
10.2	20.4	0.9625071126979061
11.9	20.4	25.884076540005278
