# RamanPL_2D export
# schema_version: "0.3.8"
# export_kind: "mapping_fit"
# map_kind: "fit_params"
# spectrum_type: "Photoluminescence"
# x_quantity: "Photon energy"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# scaled: true
# peak_labels: ["Exciton", "Trion"]
# peak_profile: "pvoigt"
# params_per_peak: 4
# baseline_spec: {"method": "poly", "poly_order": 3}
# preprocessing_recipe: {"name": "legacy_mapping", "steps": [{"name": "crop", "data_range": [1.88, 2.05]}]}
# background_remove: false
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# 
x	y	Exciton_centre	Exciton_fwhm	Exciton_peak_height	Exciton_peak_height_norm	Exciton_amp	Exciton_scale	Exciton_eta	Trion_centre	Trion_fwhm	Trion_peak_height	Trion_peak_height_norm	Trion_amp	Trion_scale	Trion_eta
37.4	0.0	1.97265015275612	0.03585641859703374	65.45912303638843	0.7405014809519679	0.034063762589939525	0.03585641859703374	0.5282426318382232	1.9468921613672054	0.0775434335132536	16.570237205226526	0.18744958106717444	0.022724231158148825	0.0775434335132536	0.9899999999921296
39.1	0.0	1.971803371314525	0.03611454241825092	66.95458626113357	0.7627241723934219	0.03591113476970808	0.03611454241825092	0.5692777817699148	1.9414648961338903	0.08296671848107745	12.381458634965044	0.14104542075049806	0.018290213892568307	0.08296671848107745	0.9894981807699168
40.8	0.0	1.9728151869126274	0.03522449705706901	61.30150656936589	0.6969957346216773	0.0294459716344534	0.03522449705706901	0.3489109576020878	1.9491524601813346	0.07664331969979282	17.742278237650858	0.20172901036486837	0.024171400737859283	0.07664331969979282	0.9899999999999999
42.5	0.0	1.9727640459886489	0.03516471395381677	60.62571901289407	0.6855346321874952	0.02869503388625759	0.03516471395381677	0.3280216871624145	1.949649374125646	0.07680807797771248	16.554300484547845	0.18719029610819354	0.02247757623628423	0.07680807797771248	0.9899999999999598
44.199999999999996	0.0	1.9728370728556848	0.03588432423547109	61.327705595217765	0.7890420164779202	0.03545833493170638	0.03588432423547109	0.4653431807225851	1.9464250652587203	0.07678951847481151	13.935618046152788	0.17929560640305323	0.021524450860747273	0.07678951847481151	0.9899999736930154
45.9	0.0	1.9730074816818135	0.034169899589703547	55.53541295652117	0.6719654508870434	0.02764711623257687	0.034169899589703547	0.35973242742963524	1.9536832572148843	0.0856602149381641	19.11576229336889	0.2312962332443563	0.030974695818401007	0.0856602149381641	0.9899999999999999
47.6	0.0	1.9729524364151816	0.03554406346794775	59.777693527198984	0.7060789732126096	0.03228645891136251	0.03554406346794775	0.5353157669686925	1.9464338202697027	0.08503870417471232	14.475179475014173	0.17097715314385362	0.022730827696955013	0.08503870417471232	0.989999999998297
49.3	0.0	1.97334667685781	0.03511533553473697	53.09120701724383	0.6724119101866354	0.0273142039302591	0.03511533553473697	0.24760228047573554	1.9528060284636104	0.08783002128289305	18.619077030407333	0.2358147394890071	0.03237979217955837	0.08783002128289305	0.9899999999999981
51.0	0.0	1.9737753695204554	0.0331752276165822	53.897054629660744	0.666540305123185	0.02661237776285596	0.0331752276165822	0.3583418073137542	1.954109426550867	0.0740234685365775	20.776569235132477	0.2569420702588279	0.029734780899523538	0.0740234685365775	0.9899999999999999
52.699999999999996	0.0	1.9721510011380352	0.0380166620663028	64.48632621346819	0.7825845835263823	0.039925025571299316	0.0380166620663028	0.6414953347333484	1.9223955295440012	0.11027104241758222	6.5174515230158505	0.07909362162931677	0.009314516281289754	0.11027104241758222	0.010162459880661674
54.4	0.0	1.972537335569456	0.03544542416786408	60.147728937380464	0.7463640628186915	0.03238806524861354	0.03544542416786408	0.40492393752535905	1.9462840005376842	0.08740976474633302	12.960526495140352	0.16082521122706145	0.02197729119183701	0.08740976474633302	0.9899999999999992
56.1	0.0	1.9722545122930768	0.03477388140894686	62.46538147032061	0.7703868324152661	0.03490356970090783	0.03477388140894686	0.5676849990022406	1.9442694650575758	0.0887337225851381	11.835365103281005	0.14596580086086575	0.020248758098653036	0.0887337225851381	0.989996912709231
57.8	0.0	1.9721795499247032	0.034661476112355954	59.88008938690188	0.7419426358417351	0.03294342802156696	0.034661476112355954	0.5244110204631642	1.9450989672007315	0.09208783050504653	13.265868558397965	0.16437038731443057	0.023663843485395637	0.09208783050504653	0.9899999999077442
