# RamanPL_2D export
# map_kind: integration
# spectrum_type: Raman
# x_unit: cm^-1
# coord_mode: real
# step_size: 0.5
# step_unit: um
# integration_range: (340, 430)
# background_remove: True
# baseline_method: poly
# 
x	y	integration_area
7.5	13.0	117.00808754836629
8.0	13.0	113.90323937113858
8.5	13.0	115.96106547814598
9.0	13.0	1206.9138473120627
9.5	13.0	938.5409786434807
10.0	13.0	175.16008777160874
0.0	13.5	125.1046106985787
0.5	13.5	121.46881587326916
1.0	13.5	130.7752356482899
1.5	13.5	115.14979348647181
2.0	13.5	128.0106429717552
2.5	13.5	118.92340406819349
3.0	13.5	103.77378694454262
3.5	13.5	126.9792276615492
4.0	13.5	118.44928135128116
4.5	13.5	104.0376667666897
5.0	13.5	100.60281235579488
5.5	13.5	144.30534443489324
6.0	13.5	106.65442255994294
6.5	13.5	117.47144239827767
7.0	13.5	107.65211179808891
7.5	13.5	105.56025183819881
8.0	13.5	162.6584170458449
8.5	13.5	139.8229615693805
9.0	13.5	2455.2544265195934
9.5	13.5	871.0722903243797
10.0	13.5	154.71144568313426
0.0	14.0	95.26261885007325
0.5	14.0	96.05928972596452
1.0	14.0	133.66823212141446
1.5	14.0	98.74539267940165
2.0	14.0	97.98987233063062
2.5	14.0	109.00051371852341
3.0	14.0	104.73578279273625
3.5	14.0	141.28797530604706
4.0	14.0	125.5892851616599
4.5	14.0	134.2915984343797
5.0	14.0	96.805924003016
5.5	14.0	142.5574828723048
6.0	14.0	132.6786905197377
6.5	14.0	146.0376775318791
7.0	14.0	164.02514017827448
7.5	14.0	141.41852219751217
8.0	14.0	110.35727430801617
8.5	14.0	347.0646693636123
9.0	14.0	1395.5422154658822
9.5	14.0	381.18899222549635
10.0	14.0	118.15521040506083
0.0	14.5	93.8932732369285
0.5	14.5	86.98954288572526
1.0	14.5	132.9941187913458
1.5	14.5	95.74575538311443
2.0	14.5	123.79698353200601
2.5	14.5	106.10468244288649
3.0	14.5	87.26821836191196
3.5	14.5	112.46231503954003
4.0	14.5	119.00023950812755
4.5	14.5	129.10262277774586
5.0	14.5	112.64791817454393
5.5	14.5	93.8091700249871
6.0	14.5	100.7575435846745
6.5	14.5	122.28759209928874
7.0	14.5	126.44678926272806
7.5	14.5	145.82666144685066
8.0	14.5	199.25111978299373
8.5	14.5	613.6741313025861
9.0	14.5	340.9180404546186
9.5	14.5	123.09549602003
10.0	14.5	116.07902932099168
0.0	15.0	103.78625377664405
0.5	15.0	126.80661942228853
1.0	15.0	122.10643154391788
1.5	15.0	91.97950142022643
2.0	15.0	99.66293916367432
2.5	15.0	108.47473176731954
3.0	15.0	105.69737497128605
3.5	15.0	122.76496896954085
4.0	15.0	99.65745312906125
4.5	15.0	97.62181221896654
5.0	15.0	139.3303706881678
5.5	15.0	123.47177254200518
6.0	15.0	133.08134519425562
6.5	15.0	134.95144951663062
7.0	15.0	158.00956863189123
7.5	15.0	493.60818403995546
8.0	15.0	980.6339711464439
8.5	15.0	749.6688333969978
9.0	15.0	132.26413954280358
9.5	15.0	112.83583636126893
10.0	15.0	130.74131663285664
0.0	15.5	120.59635004881054
0.5	15.5	101.40931734024274
1.0	15.5	119.83888982962348
1.5	15.5	100.64268789389483
2.0	15.5	121.39302846993253
2.5	15.5	143.06898683260516
3.0	15.5	122.77678753643761
3.5	15.5	103.1245402851549
4.0	15.5	120.44900608530156
4.5	15.5	118.47351387506043
5.0	15.5	130.77348610850464
5.5	15.5	116.73789288700914
6.0	15.5	120.3397927489969
6.5	15.5	222.88453546505582
7.0	15.5	521.2232402477949
7.5	15.5	3228.537935363858
8.0	15.5	2442.834347594455
8.5	15.5	943.3993341748838
9.0	15.5	203.84474001656093
9.5	15.5	120.1502377646866
10.0	15.5	89.48186903467838
0.0	16.0	88.5341878198004
0.5	16.0	140.3134762563805
1.0	16.0	98.4961587805563
1.5	16.0	100.1848530767156
2.0	16.0	102.75004094216483
2.5	16.0	106.6499205120918
3.0	16.0	122.73463332924301
3.5	16.0	103.68722671251321
4.0	16.0	104.05973142188893
4.5	16.0	109.40842697949253
5.0	16.0	144.00255422357313
5.5	16.0	135.44441772437818
6.0	16.0	429.28574762619655
6.5	16.0	1174.8467329685368
7.0	16.0	918.0717906518478
7.5	16.0	1826.1830321264708
8.0	16.0	1269.3324226112038
8.5	16.0	261.0521205172397
9.0	16.0	125.97692134626838
9.5	16.0	135.87423472908134
10.0	16.0	89.30675718426646
0.0	16.5	120.45977612413304
0.5	16.5	115.84188498662405
1.0	16.5	117.53234539907416
1.5	16.5	123.16208450827756
2.0	16.5	110.33207300934238
2.5	16.5	109.67401091389607
3.0	16.5	108.00501295815502
3.5	16.5	125.74568256301606
4.0	16.5	142.6321076193194
4.5	16.5	106.42429052426448
5.0	16.5	154.71907443486026
5.5	16.5	411.6886876846082
6.0	16.5	768.2945529112911
6.5	16.5	1417.4387260041728
7.0	16.5	982.8699686741859
7.5	16.5	536.1767880457116
8.0	16.5	188.80028092394562
8.5	16.5	141.37873335686535
9.0	16.5	117.99289175994251
9.5	16.5	106.51608850470215
10.0	16.5	103.48094705483574
0.0	17.0	125.10959963480133
0.5	17.0	140.2676844299271
1.0	17.0	94.26266012453887
1.5	17.0	118.53070919227059
2.0	17.0	100.44273818329616
2.5	17.0	114.28763053871963
3.0	17.0	150.86168078720627
3.5	17.0	111.07089206847822
4.0	17.0	129.51228715203064
4.5	17.0	202.54471796213707
